,HCS,GRF,SR,PSC
84,1.7784249999999977,16.765016000000017,136.74150000000012,4.118795960876998e+21
85,1.801656000000001,30.938287000000027,223.3498000000002,1.948580878903481e+20
86,1.8793910000000016,22.99776900000002,225.10299999999998,2.3178484129568318e+21
87,0.9715790000000016,31.425816,204.6384999999999,2.470009718331804e+21
88,0.9981319999999989,31.552233000000033,219.27890000000022,1.8450923783871545e+21
89,1.2944649999999993,28.922346000000015,222.56740000000005,1.2299862028052838e+21
90,1.4263510000000001,26.322853,224.53920000000002,2.1544020814944933e+21
91,2.3580170000000016,20.63390199999999,228.69929999999974,2.2613009485792102e+21
92,2.611475000000004,19.82802500000001,225.08760000000007,3.4912701693766753e+21
93,1.5608179999999974,14.555115000000002,107.59830000000017,4.2702356824183884e+21
94,1.6462759999999992,24.754335000000005,218.3898,2.751671691357219e+21
95,1.9202130000000002,22.92015499999999,224.60219999999975,2.468779627992873e+21
96,0.9441529999999994,36.60134399999994,214.82929999999996,5.819222103082345e+20
97,1.3384110000000013,31.203406,220.7558,6.202897089304051e+20
98,1.066258999999999,34.13650499999997,218.1745000000002,7.0180173426342e+20
99,1.0216750000000006,30.548127999999977,215.95699999999985,2.3151700307703552e+21
